timestamp,soil_moisture,temperature,humidity,hour,dry_rate,previous_irrigation,pump_runtime,fan_state
2026-03-12 23:13:01.593819,29.8,30.5,44,23,0.0,0,0,0
2026-03-12 23:13:17.920559,29.8,30.5,44,23,0.0,0,0,0
2026-03-12 23:13:34.234533,30.2,30.1,44,23,-0.3999999999999986,0,0,0
2026-03-12 23:13:50.551113,30.2,30.5,44,23,0.0,0,0,0
2026-03-12 23:14:06.874334,30.2,30.6,44,23,0.0,0,0,0
2026-03-12 23:14:23.156670,30.2,30.3,44,23,0.0,0,0,0
2026-03-12 23:14:39.514912,29.8,30.6,45,23,0.3999999999999986,0,0,0
2026-03-12 23:14:55.833641,30.2,30.0,45,23,-0.3999999999999986,0,0,0
2026-03-12 23:15:12.126375,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:15:28.473944,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:15:44.777249,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:16:00.999252,29.8,30.4,45,23,0.3999999999999986,0,0,0
2026-03-12 23:16:17.374185,30.2,30.4,45,23,-0.3999999999999986,0,0,0
2026-03-12 23:16:35.028259,29.8,30.9,45,23,0.3999999999999986,0,0,0
2026-03-12 23:16:51.353408,30.2,30.8,45,23,-0.3999999999999986,0,0,0
2026-03-12 23:17:07.656838,30.2,30.3,45,23,0.0,0,0,0
2026-03-12 23:17:25.915672,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:17:42.219108,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:17:58.554595,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:18:14.874169,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:18:31.023426,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:18:47.833963,30.2,30.1,45,23,0.0,0,0,0
2026-03-12 23:19:05.433223,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:19:21.755530,30.2,30.4,45,23,0.0,0,0,0
2026-03-12 23:19:38.042724,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:19:49.731325,30.2,30.5,45,23,0,0,0,0
2026-03-12 23:20:06.198105,30.2,30.3,45,23,0.0,0,0,0
2026-03-12 23:20:22.554853,30.2,30.2,45,23,0.0,0,0,0
2026-03-12 23:20:38.855233,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:20:55.207449,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:21:11.521764,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:21:28.718828,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:21:45.944262,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:22:02.279182,30.2,30.0,45,23,0.0,0,0,0
2026-03-12 23:22:18.469021,30.59,30.8,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:22:34.746042,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:22:51.065630,30.2,30.8,45,23,0.39000000000000057,0,0,0
2026-03-12 23:23:08.663845,30.59,30.3,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:23:24.920080,30.59,30.4,45,23,0.0,0,0,0
2026-03-12 23:23:41.304926,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:23:57.755581,30.59,30.4,45,23,0.0,0,0,0
2026-03-12 23:24:14.262746,30.59,30.3,45,23,0.0,0,0,0
2026-03-12 23:24:30.586679,30.59,30.3,45,23,0.0,0,0,0
2026-03-12 23:24:46.977638,30.2,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:25:03.152195,30.59,30.5,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:25:19.328586,30.2,30.3,45,23,0.39000000000000057,0,0,0
2026-03-12 23:25:35.817802,30.59,30.4,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:25:52.168187,30.2,30.3,45,23,0.39000000000000057,0,0,0
2026-03-12 23:26:08.506657,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:26:24.724763,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:26:42.053528,30.2,30.0,45,23,0.0,0,0,0
2026-03-12 23:26:58.745550,30.2,30.0,45,23,0.0,0,0,0
2026-03-12 23:27:16.030926,30.59,30.8,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:27:32.332389,30.2,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:27:48.614266,30.59,30.7,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:28:05.560569,30.59,30.5,45,23,0.0,0,0,0
2026-03-12 23:28:21.952135,30.2,30.8,45,23,0.39000000000000057,0,0,0
2026-03-12 23:28:38.264966,30.2,30.2,45,23,0.0,0,0,0
2026-03-12 23:28:54.587439,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:29:10.881565,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:29:27.096124,30.2,30.9,45,23,0.0,0,0,0
2026-03-12 23:29:43.312588,30.2,30.1,45,23,0.0,0,0,0
2026-03-12 23:29:59.953026,30.2,30.3,45,23,0.0,0,0,0
2026-03-12 23:30:16.875766,30.2,30.1,45,23,0.0,0,0,0
2026-03-12 23:30:33.145270,30.2,30.2,45,23,0.0,0,0,0
2026-03-12 23:30:49.416665,30.2,30.4,45,23,0.0,0,0,0
2026-03-12 23:31:05.768182,30.59,30.7,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:31:22.059853,30.2,30.6,45,23,0.39000000000000057,0,0,0
2026-03-12 23:31:38.368278,30.59,30.9,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:31:54.568357,30.59,30.7,45,23,0.0,0,0,0
2026-03-12 23:32:10.907084,30.2,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:32:27.205265,30.59,30.1,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:32:43.899554,30.59,30.3,45,23,0.0,0,0,0
2026-03-12 23:33:00.324175,30.2,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:33:16.609129,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:33:32.954023,30.2,30.9,45,23,0.0,0,0,0
2026-03-12 23:33:49.135095,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:34:05.647526,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:34:21.886169,30.59,30.3,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:34:38.067697,30.59,30.9,45,23,0.0,0,0,0
2026-03-12 23:34:54.540534,30.2,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:35:10.886382,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:35:27.898134,30.59,30.5,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:35:44.164812,30.2,30.1,45,23,0.39000000000000057,0,0,0
2026-03-12 23:36:00.440117,30.2,30.1,45,23,0.0,0,0,0
2026-03-12 23:36:17.765006,29.41,30.6,45,23,0.7899999999999991,0,0,0
2026-03-12 23:36:34.406036,30.98,30.5,45,23,-1.5700000000000003,0,0,0
2026-03-12 23:36:50.807590,31.76,30.1,45,23,-0.7800000000000011,0,0,0
2026-03-12 23:37:07.047105,31.76,30.5,45,23,0.0,0,0,0
2026-03-12 23:37:23.286832,31.76,30.8,45,23,0.0,0,0,0
2026-03-12 23:37:39.686321,31.37,30.8,45,23,0.39000000000000057,0,0,0
2026-03-12 23:37:56.003779,31.37,30.9,45,23,0.0,0,0,0
2026-03-12 23:38:12.285460,31.37,30.2,45,23,0.0,0,0,0
2026-03-12 23:38:28.429056,31.37,30.1,45,23,0.0,0,0,0
2026-03-12 23:38:44.634860,31.37,30.9,45,23,0.0,0,0,0
2026-03-12 23:39:00.965778,31.37,30.0,45,23,0.0,0,0,0
2026-03-12 23:39:17.285793,31.37,30.2,45,23,0.0,0,0,0
2026-03-12 23:39:33.612676,30.98,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:39:49.926244,30.98,30.6,45,23,0.0,0,0,0
2026-03-12 23:40:06.884760,30.98,30.6,45,23,0.0,0,0,0
2026-03-12 23:40:24.128312,31.37,30.1,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:40:40.484860,30.98,30.2,45,23,0.39000000000000057,0,0,0
2026-03-12 23:40:56.786582,30.98,30.6,45,23,0.0,0,0,0
2026-03-12 23:41:13.123065,30.98,30.9,45,23,0.0,0,0,0
2026-03-12 23:41:29.386704,30.98,30.0,45,23,0.0,0,0,0
2026-03-12 23:41:45.765647,30.98,30.0,45,23,0.0,0,0,0
2026-03-12 23:42:03.023747,30.59,30.8,45,23,0.39000000000000057,0,0,0
2026-03-12 23:42:19.252617,30.98,30.0,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:42:35.755779,30.59,30.6,45,23,0.39000000000000057,0,0,0
2026-03-12 23:42:52.005853,30.59,30.1,45,23,0.0,0,0,0
2026-03-12 23:43:08.306617,30.59,30.4,45,23,0.0,0,0,0
2026-03-12 23:43:24.526456,30.59,30.1,45,23,0.0,0,0,0
2026-03-12 23:43:41.033662,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:43:57.285347,30.59,30.3,45,23,0.0,0,0,0
2026-03-12 23:44:13.608637,30.59,30.1,45,23,0.0,0,0,0
2026-03-12 23:44:29.925502,30.59,30.2,45,23,0.0,0,0,0
2026-03-12 23:44:46.231164,30.59,30.5,45,23,0.0,0,0,0
2026-03-12 23:45:02.574703,30.59,30.6,45,23,0.0,0,0,0
2026-03-12 23:45:19.844309,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:45:36.139855,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:45:53.480535,30.59,30.7,45,23,0.0,0,0,0
2026-03-12 23:46:10.110501,30.2,30.1,45,23,0.39000000000000057,0,0,0
2026-03-12 23:46:26.355497,30.59,30.1,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:46:42.884140,30.59,30.2,45,23,0.0,0,0,0
2026-03-12 23:46:59.055929,30.59,30.9,45,23,0.0,0,0,0
2026-03-12 23:47:15.433329,30.2,30.6,45,23,0.39000000000000057,0,0,0
2026-03-12 23:47:32.272767,30.2,30.8,45,23,0.0,0,0,0
2026-03-12 23:47:48.533038,30.59,30.5,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:48:04.799919,30.59,30.3,45,23,0.0,0,0,0
2026-03-12 23:48:21.180508,30.59,30.8,45,23,0.0,0,0,0
2026-03-12 23:48:40.635741,30.59,30.7,45,23,0.0,0,0,0
2026-03-12 23:48:57.006610,30.2,30.5,45,23,0.39000000000000057,0,0,0
2026-03-12 23:49:13.324491,30.59,30.7,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:49:29.737244,30.2,30.3,45,23,0.39000000000000057,0,0,0
2026-03-12 23:49:45.987083,30.2,30.9,45,23,0.0,0,0,0
2026-03-12 23:50:02.309383,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:50:18.613517,30.2,30.3,45,23,0.0,0,0,0
2026-03-12 23:50:34.862773,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:50:51.577214,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:51:07.734331,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:51:24.204011,30.2,30.0,45,23,0.0,0,0,0
2026-03-12 23:51:40.521849,30.2,30.2,45,23,0.0,0,0,0
2026-03-12 23:51:56.710630,30.2,30.7,45,23,0.0,0,0,0
2026-03-12 23:52:13.213794,30.2,30.2,45,23,0.0,0,0,0
2026-03-12 23:52:29.662637,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:52:46.115096,30.59,30.0,45,23,-0.39000000000000057,0,0,0
2026-03-12 23:53:02.474209,30.2,30.1,45,23,0.39000000000000057,0,0,0
2026-03-12 23:53:18.794633,30.2,30.9,45,23,0.0,0,0,0
2026-03-12 23:53:35.013700,30.2,30.5,45,23,0.0,0,0,0
2026-03-12 23:53:51.436026,30.2,30.6,45,23,0.0,0,0,0
2026-03-12 23:54:07.765612,29.8,30.1,45,23,0.3999999999999986,0,0,0
2026-03-12 23:54:24.044290,29.8,30.7,45,23,0.0,0,0,0
2026-03-12 23:54:40.404764,29.8,30.8,45,23,0.0,0,0,0
2026-03-12 23:54:56.716448,29.8,30.7,45,23,0.0,0,0,0
2026-03-12 23:55:12.920016,29.8,30.2,45,23,0.0,0,0,0
2026-03-12 23:55:29.356747,29.8,30.0,45,23,0.0,0,0,0
2026-03-12 23:55:45.678867,29.8,30.6,45,23,0.0,0,0,0
2026-03-12 23:56:02.647830,30.2,30.4,45,23,-0.3999999999999986,0,0,0
2026-03-12 23:56:19.928817,29.8,30.6,45,23,0.3999999999999986,0,0,0
2026-03-12 23:56:36.964316,29.8,30.6,45,23,0.0,0,0,0
2026-03-12 23:56:55.865136,29.8,30.6,45,23,0.0,0,0,0
2026-03-12 23:57:13.081411,29.8,30.0,45,23,0.0,0,0,0
2026-03-12 23:57:29.890102,29.8,30.6,45,23,0.0,0,0,0
2026-03-12 23:57:46.384510,29.8,30.5,45,23,0.0,0,0,0
2026-03-12 23:58:02.652583,29.8,30.9,45,23,0.0,0,0,0
2026-03-12 23:58:19.325050,29.8,30.6,45,23,0.0,0,0,0
2026-03-12 23:58:35.604355,29.8,30.5,45,23,0.0,0,0,0
2026-03-12 23:58:51.993426,29.8,30.4,45,23,0.0,0,0,0
2026-03-12 23:59:08.242365,29.8,30.9,45,23,0.0,0,0,0
2026-03-12 23:59:24.560305,29.8,30.7,45,23,0.0,0,0,0
2026-03-12 23:59:40.850736,29.8,30.7,45,23,0.0,0,0,0
2026-03-12 23:59:58.157841,29.8,30.7,45,23,0.0,0,0,0
2026-03-13 00:00:14.476311,29.8,30.8,45,0,0.0,0,0,0
2026-03-13 00:00:30.791183,29.8,30.0,45,0,0.0,0,0,0
2026-03-13 00:00:47.019023,29.8,30.5,45,0,0.0,0,0,0
2026-03-13 00:01:03.284309,27.84,30.1,45,0,1.9600000000000009,4,4,0
2026-03-13 00:01:23.604666,31.37,30.0,45,0,-3.530000000000001,0,0,0
2026-03-13 00:01:39.884383,29.8,30.7,45,0,1.5700000000000003,0,0,0
2026-03-13 00:01:56.074755,29.8,30.3,45,0,0.0,0,0,0
2026-03-13 00:02:12.877505,29.8,30.1,45,0,0.0,0,0,0
2026-03-13 00:02:34.313653,29.8,30.5,45,0,0.0,0,0,0
2026-03-13 00:02:50.667045,30.2,30.9,45,0,-0.3999999999999986,0,0,0
2026-03-13 00:03:07.266524,29.8,30.9,45,0,0.3999999999999986,0,0,0
2026-03-13 00:03:23.613800,29.02,30.8,45,0,0.7800000000000011,0,0,0
2026-03-13 00:03:39.906248,30.2,30.3,45,0,-1.1799999999999997,0,0,0
2026-03-13 00:03:56.225945,30.59,30.2,45,0,-0.39000000000000057,0,0,0
2026-03-13 00:04:12.514462,30.59,30.4,45,0,0.0,0,0,0
2026-03-13 00:04:28.788560,30.2,30.1,45,0,0.39000000000000057,0,0,0
2026-03-13 00:04:45.156390,30.2,30.6,45,0,0.0,0,0,0
2026-03-13 00:05:01.478697,30.2,30.6,45,0,0.0,0,0,0
2026-03-13 00:05:17.798584,29.8,30.0,45,0,0.3999999999999986,0,0,0
2026-03-13 00:05:34.115626,30.2,30.8,45,0,-0.3999999999999986,0,0,0
2026-03-13 00:05:50.415274,30.2,30.1,45,0,0.0,0,0,0
2026-03-13 00:06:06.759050,29.8,30.9,45,0,0.3999999999999986,0,0,0
2026-03-13 00:06:23.077297,30.2,30.9,45,0,-0.3999999999999986,0,0,0
2026-03-13 00:06:39.421071,29.8,30.3,45,0,0.3999999999999986,0,0,0
2026-03-13 00:06:55.629623,30.2,30.4,45,0,-0.3999999999999986,0,0,0
2026-03-13 00:07:12.036443,30.2,30.1,45,0,0.0,0,0,0
2026-03-13 00:07:28.358283,30.2,30.3,45,0,0.0,0,0,0
2026-03-13 00:07:44.675568,29.8,30.1,45,0,0.3999999999999986,0,0,0
2026-03-13 00:08:00.996888,29.8,30.7,45,0,0.0,0,0,0
2026-03-13 00:08:17.322860,29.8,30.8,45,0,0.0,0,0,0
2026-03-13 00:31:56.586145,29.41,30.6,45,0,0,0,0,0
2026-03-13 00:32:13.180069,29.41,30.6,45,0,0.0,0,0,0
2026-03-13 00:32:31.769594,29.41,30.0,45,0,0,0,0,0
2026-03-13 00:32:49.100331,29.41,30.4,45,0,0.0,0,0,0
2026-03-13 00:33:05.473735,29.41,30.8,45,0,0.0,0,0,0
2026-03-13 00:33:22.618241,29.41,30.8,45,0,0.0,0,0,0
2026-03-13 00:33:40.217492,29.41,30.5,45,0,0.0,0,0,0
2026-03-13 00:33:56.984915,29.41,30.5,45,0,0.0,0,0,0
2026-03-13 00:34:14.460299,29.41,30.5,45,0,0.0,0,0,0
2026-03-13 00:34:32.753992,29.41,30.5,45,0,0.0,0,0,0
2026-03-13 00:34:51.740194,29.41,30.5,45,0,0.0,0,0,0
2026-03-13 00:35:09.165893,28.24,30.7,45,0,1.1700000000000017,0,0,0
2026-03-13 00:35:25.800801,28.63,30.7,45,0,-0.39000000000000057,0,0,0
2026-03-13 00:35:43.420855,29.8,30.1,45,0,-1.1700000000000017,0,0,0
2026-03-13 00:35:59.737842,29.41,30.1,45,0,0.39000000000000057,0,0,0
2026-03-13 00:36:17.345275,29.41,30.4,45,0,0.0,0,0,0
2026-03-13 00:36:34.053937,29.41,30.4,45,0,0.0,0,0,0
2026-03-13 00:36:51.488972,29.41,30.4,45,0,0.0,0,0,0
2026-03-13 00:37:09.177549,29.02,30.4,45,0,0.39000000000000057,0,0,0
2026-03-13 00:37:26.778513,29.02,30.4,45,0,0.0,0,0,0
2026-03-13 00:37:44.124561,29.02,30.8,45,0,0.0,0,0,0
2026-03-13 00:38:00.661298,29.02,30.6,45,0,0.0,0,0,0
2026-03-13 00:38:17.041424,29.41,30.6,45,0,-0.39000000000000057,0,0,0
2026-03-13 00:38:34.913325,29.41,30.1,45,0,0.0,0,0,0
2026-03-13 00:38:51.563448,29.41,30.1,45,0,0.0,0,0,0
2026-03-13 00:39:09.188439,29.02,30.9,45,0,0.39000000000000057,0,0,0
2026-03-13 00:39:26.129574,29.02,30.5,45,0,0.0,0,0,0
2026-03-13 00:39:42.426450,29.02,30.4,45,0,0.0,0,0,0
2026-03-13 00:39:58.931136,29.02,30.7,45,0,0.0,0,0,0
2026-03-13 00:40:16.740509,29.02,30.6,45,0,0.0,0,0,0
2026-03-13 00:40:33.349854,29.02,30.6,45,0,0.0,0,0,0
2026-03-13 00:40:50.929015,29.02,30.9,45,0,0.0,0,0,0
2026-03-13 00:41:07.676104,29.02,30.9,45,0,0.0,0,0,0
2026-03-13 00:41:25.127406,29.02,30.9,45,0,0.0,0,0,0
2026-03-13 00:41:43.048502,29.02,30.9,45,0,0.0,0,0,0
2026-03-13 00:41:59.685392,29.02,30.2,45,0,0.0,0,0,0
2026-03-13 00:42:16.321236,29.02,30.2,45,0,0.0,0,0,0
2026-03-13 00:42:33.922764,29.02,30.2,45,0,0.0,0,0,0
2026-03-13 00:42:51.323888,29.02,30.1,45,0,0.0,0,0,0
2026-03-13 00:43:07.814828,29.02,30.7,45,0,0.0,0,0,0
2026-03-13 00:43:24.545487,29.02,30.1,45,0,0.0,0,0,0
2026-03-13 00:43:41.112902,29.02,30.0,45,0,0.0,0,0,0
2026-03-13 00:43:57.455208,29.02,30.0,45,0,0.0,0,0,0
2026-03-13 00:44:15.016301,29.02,30.7,45,0,0.0,0,0,0
2026-03-13 00:44:31.671057,28.24,30.7,45,0,0.7800000000000011,0,0,0
2026-03-13 00:44:49.332289,28.63,30.7,45,0,-0.39000000000000057,0,0,0
2026-03-13 00:45:06.222319,29.02,30.1,45,0,-0.39000000000000057,0,0,0
2026-03-13 00:45:22.868287,29.02,30.8,45,0,0.0,0,0,0
2026-03-13 00:45:39.506178,28.24,30.8,45,0,0.7800000000000011,0,0,0
2026-03-13 00:45:57.094603,29.41,30.5,45,0,-1.1700000000000017,0,0,0
2026-03-13 00:46:17.168299,29.02,30.5,45,0,0.39000000000000057,0,0,0
2026-03-13 00:46:34.532297,29.02,30.5,45,0,0.0,0,0,0
2026-03-13 00:46:51.832289,29.02,30.3,45,0,0.0,0,0,0
2026-03-13 00:47:08.421406,29.41,30.0,44,0,-0.39000000000000057,0,0,0
2026-03-13 00:47:24.746574,29.02,30.1,44,0,0.39000000000000057,0,0,0
2026-03-13 00:47:41.380291,29.02,30.1,44,0,0.0,0,0,0
2026-03-13 00:47:58.674514,29.02,30.6,44,0,0.0,0,0,0
2026-03-13 00:48:15.300298,29.02,30.6,44,0,0.0,0,0,0
2026-03-13 00:48:32.896300,29.02,30.6,44,0,0.0,0,0,0
2026-03-13 00:48:49.308286,29.02,30.2,44,0,0.0,0,0,0
2026-03-13 00:49:14.760288,27.06,30.6,44,0,1.9600000000000009,0,0,0
2026-03-13 00:49:35.172303,27.06,30.0,44,0,0.0,0,0,0
2026-03-13 00:49:55.588473,27.06,30.3,44,0,0.0,0,0,0
2026-03-13 00:50:21.037957,27.06,30.4,44,0,0.0,0,0,0
2026-03-13 00:50:41.464463,27.06,30.5,44,0,0.0,0,0,0
2026-03-13 00:51:01.884299,27.06,30.5,44,0,0.0,0,0,0
2026-03-13 00:51:28.336308,27.06,30.5,44,0,0.0,0,0,0
2026-03-13 00:51:49.760447,27.06,30.0,44,0,0.0,0,0,0
2026-03-13 00:52:10.180293,27.06,30.8,44,0,0.0,0,0,0
2026-03-13 00:52:35.620926,27.06,30.8,44,0,0.0,0,0,0
2026-03-13 00:52:57.040289,27.06,30.4,44,0,0.0,0,0,0
2026-03-13 00:53:17.456273,27.06,30.4,44,0,0.0,0,0,0
2026-03-13 00:53:42.900281,27.06,30.3,44,0,0.0,0,0,0
2026-03-13 00:54:03.316283,27.06,30.5,44,0,0.0,0,0,0
2026-03-13 00:54:23.728284,27.06,30.0,44,0,0.0,0,0,0
2026-03-13 00:54:49.152277,27.06,30.0,44,0,0.0,0,0,0
2026-03-13 00:55:09.564275,27.06,30.1,44,0,0.0,0,0,0
2026-03-13 00:55:35.068128,27.45,30.0,44,0,-0.39000000000000057,0,0,0
2026-03-13 00:55:55.480291,27.45,30.5,44,0,0.0,0,0,0
2026-03-13 00:56:15.892273,27.06,30.3,44,0,0.39000000000000057,0,0,0
2026-03-13 00:56:41.312281,27.06,30.3,44,0,0.0,0,0,0
2026-03-13 00:57:02.736277,27.06,30.3,44,0,0.0,0,0,0
2026-03-13 00:57:24.152284,27.06,30.3,44,0,0.0,0,0,0
2026-03-13 00:57:50.600276,27.06,30.4,44,0,0.0,0,0,0
2026-03-13 00:58:11.020492,27.06,30.6,44,0,0.0,0,0,0
2026-03-13 00:58:31.428291,27.06,30.5,44,0,0.0,0,0,0
2026-03-13 00:58:56.856283,27.84,30.4,44,0,-0.7800000000000011,0,0,0
2026-03-13 00:59:17.272197,28.63,30.4,44,0,-0.7899999999999991,0,0,0
2026-03-13 00:59:37.692288,28.24,30.4,44,0,0.39000000000000057,0,0,0
2026-03-13 01:00:04.121745,28.24,30.9,44,1,0.0,0,0,0
2026-03-13 01:00:24.543993,28.24,30.9,44,1,0.0,0,0,0
2026-03-13 01:00:50.981105,28.24,30.5,44,1,0.0,0,0,0
2026-03-13 01:01:11.400291,27.84,30.1,44,1,0.3999999999999986,0,0,0
2026-03-13 01:01:31.816276,27.84,30.2,44,1,0.0,0,0,0
2026-03-13 01:01:57.287761,27.45,30.2,44,1,0.39000000000000057,0,0,0
2026-03-13 01:02:18.708322,27.45,30.8,44,1,0.0,0,0,0
2026-03-13 01:02:39.120292,27.45,30.1,44,1,0.0,0,0,0
2026-03-13 01:03:04.547612,27.45,30.1,44,1,0.0,0,0,0
2026-03-13 01:03:25.968792,27.45,30.8,44,1,0.0,0,0,0
2026-03-13 01:03:46.392277,27.45,30.8,44,1,0.0,0,0,0
2026-03-13 01:04:12.818285,27.45,30.8,44,1,0.0,0,0,0
2026-03-13 01:04:34.267404,27.45,30.8,44,1,0.0,0,0,0
2026-03-13 01:04:55.685260,27.45,30.9,44,1,0.0,0,0,0
2026-03-13 01:05:21.129956,27.45,30.9,44,1,0.0,0,0,0
2026-03-13 01:05:42.552060,27.45,30.7,44,1,0.0,0,0,0
2026-03-13 01:06:02.973386,27.45,30.6,44,1,0.0,0,0,0
2026-03-13 01:06:28.423873,27.45,30.4,44,1,0.0,0,0,0
2026-03-13 01:06:48.840534,27.06,30.6,44,1,0.39000000000000057,0,0,0
2026-03-13 01:07:09.256311,27.06,30.2,44,1,0.0,0,0,0
2026-03-13 01:07:34.684167,27.45,30.1,44,1,-0.39000000000000057,0,0,0
2026-03-13 01:07:55.104078,27.45,30.1,44,1,0.0,0,0,0
2026-03-13 01:08:21.558029,27.06,30.1,44,1,0.39000000000000057,0,0,0
2026-03-13 01:08:42.975620,27.06,30.1,44,1,0.0,0,0,0
2026-03-13 01:09:04.388377,27.06,30.4,44,1,0.0,0,0,0
2026-03-13 01:09:29.816325,27.06,30.4,44,1,0.0,0,0,0
2026-03-13 01:09:56.252580,27.06,30.0,44,1,0.0,0,0,0
2026-03-13 01:10:16.658780,27.06,30.0,44,1,0.0,0,0,0
2026-03-13 01:10:38.078627,27.06,30.8,44,1,0.0,0,0,0
2026-03-13 01:11:03.594410,27.06,30.9,44,1,0.0,0,0,0
2026-03-13 01:11:24.008323,26.67,30.9,44,1,0.389999999999997,0,0,0
2026-03-13 01:11:45.428304,27.06,30.5,44,1,-0.389999999999997,0,0,0
2026-03-13 01:12:10.855867,27.06,30.0,44,1,0.0,0,0,0
2026-03-13 01:12:31.272311,26.67,30.8,44,1,0.389999999999997,0,0,0
2026-03-13 01:12:51.678427,26.67,30.8,44,1,0.0,0,0,0
2026-03-13 01:13:18.112584,26.67,30.7,44,1,0.0,0,0,0
2026-03-13 01:13:38.532276,27.06,30.6,44,1,-0.389999999999997,0,0,0
2026-03-13 01:13:58.948328,27.06,30.0,44,1,0.0,0,0,0
2026-03-13 01:14:24.395997,27.06,30.8,44,1,0.0,0,0,0
2026-03-13 01:14:44.812270,26.67,30.9,44,1,0.389999999999997,0,0,0
2026-03-13 01:15:05.230998,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:15:30.664207,26.67,30.5,44,1,0.0,0,0,0
2026-03-13 01:15:51.080276,26.67,30.5,44,1,0.0,0,0,0
2026-03-13 01:16:12.504270,26.67,30.9,44,1,0.0,0,0,0
2026-03-13 01:16:37.952282,26.67,30.8,44,1,0.0,0,0,0
2026-03-13 01:16:58.368285,26.67,30.0,44,1,0.0,0,0,0
2026-03-13 01:17:18.780337,26.67,30.0,44,1,0.0,0,0,0
2026-03-13 01:17:44.218439,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:18:09.684482,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:18:31.103951,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:18:51.525282,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:19:17.978205,26.67,30.9,44,1,0.0,0,0,0
2026-03-13 01:19:38.427523,26.67,30.8,44,1,0.0,0,0,0
2026-03-13 01:19:58.846141,26.67,30.8,44,1,0.0,0,0,0
2026-03-13 01:20:25.289690,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:20:41.748283,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:20:58.191846,26.67,30.6,44,1,0.0,0,0,0
2026-03-13 01:21:15.704461,26.67,30.7,44,1,0.0,0,0,0
2026-03-13 01:21:32.292276,26.67,30.5,44,1,0.0,0,0,0
2026-03-13 01:21:48.892355,26.67,30.9,44,1,0.0,0,0,0
2026-03-13 01:22:05.218833,26.67,30.2,44,1,0.0,0,0,0
2026-03-13 01:22:21.534888,26.67,30.6,44,1,0.0,0,0,0
